Index	SL336366	SL336367	SL336368	SL336369	SL343329	SL343330	SL343331	SL343332	SL343333	SL343334	SL343335	SL343336	SL343337	SL343338	SL343339	SL343340	SL343341	SL343342	SL343343	SL343344	SL343345	SL343346	SL343347	SL343348	SL343349	SL343350	SL343351	SL343352	SL343353	SL343354	SL343355	SL343356	SL343357	SL343358	SL343359	SL343360	SL343361	SL343362	SL343363	SL343364	SL343365	SL343366	SL343367	SL343368	SL343369	SL343370	SL343371	SL343372	SL343373	SL343374	SL343375	SL343376	SL343377	SL343378	SL343379	SL343380	SL343381	SL343382	SL343383	SL343384	SL343385	SL343386	SL343387	SL343388	SL343389	SL343390	SL343391	SL343392	SL343393	SL343394	SL343395	SL343396	SL343502	SL343503	SL343504	SL343505	SL343506	SL343507	SL343508	SL343509	SL343510	SL343511	SL343512	SL343513	SL343514	SL343515	SL343516	SL357350	SL357351	SL357352	SL357353	SL357354	SL357355	SL357356	SL357357	SL357358	SL357359	SL357360	SL357361	SL357362	SL357363	SL357364	SL357365	SL357366	SL357367	SL357368	SL357369	SL357370	SL357371	SL357372	SL357373	SL357374	SL357375	SL357376	SL357377	SL357378	SL357379	SL357380	SL357381	SL357382	SL357383	SL357385	SL357386	SL357387	SL357388	SL357389	SL357390	SL357391	SL357392	SL357393	SL357394	SL357395	SL357396	SL357397	SL357398	SL357400	SL357401	SL357402	SL357403	SL357404	SL357405	SL357406	SL357407	SL357408	SL357409	SL357410	SL357411	SL357412	SL357413	SL357414	SL357415	SL357416	SL357417	SL357418	SL357419	SL357420	SL357421	SL357422	SL357423	SL357424	SL357425	SL357426	SL357427	SL357428	SL357429	SL357430	SL357431	SL357432	SL357433	SL357434	SL357435	SL357436	SL357437	SL357438	SL357439	SL357440	SL357441
g__Serinicoccus	0.06277	0.0	0.0	0.0	0.00642	0.0	0.0	0.0	0.0	0.06507	0.0	0.41116	0.01631	0.0	0.0	0.0	0.0	0.00443	0.36164	0.0061	0.11525	0.45747	0.02163	0.0	0.71141	0.0	0.38791	0.03513	0.0	3.13245	0.0	0.13819	0.0	0.0	0.0	0.0	0.0481	0.0	0.01385	0.03483	0.25771	0.16659	0.06496	0.30247	0.0	0.0	0.03129	0.12123	0.14574	0.52961	0.02059	0.0	0.08509	0.02624	1.06383	0.0	0.31155	0.29153	0.0	0.79975	0.1222	0.0	0.21123	0.0	0.29337	0.0785	0.56603	0.05526	0.00439	0.0	0.04072	0.04359	0.0	0.0	0.86208	4.55611	0.03023	0.67523	0.19055	0.0	0.17674	0.0	0.27032	0.0	0.51271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50765	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.56869	0.33143	0.01128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.35653	0.04009	0.0	0.0	0.00662	0.0	0.0	0.0	11.13318	5.21294	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09618	0.0
g__Serratia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.05438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05251	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Shewanella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02664	0.0	0.25645	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.21004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Shigella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.61355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Shuttleworthia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Simonsiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10824	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Sinobacteraceae_unclassified	0.0	0.0	0.39158	0.38965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51872	0.0	0.0	0.0	0.43419	0.0	0.0	0.0	0.34152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29441	0.0	0.0	0.0	0.0	0.0	0.0	0.11854	0.0	0.56128	0.22341	0.0	0.20629	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43498	0.0	0.0	0.0	0.09496	0.0	0.0	0.43051	0.0	0.0
g__Siphoviridae_noname	0.0	0.0	5.925	0.0	0.0	0.0	0.0	7.61197	0.0	0.0	3.88943	6.3352	0.0	0.0	0.0	3.39536	4.69352	3.23604	0.0	0.06665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.75999	3.94095	0.0	0.0	0.0	0.0	5.9861	0.0	1.69643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.76506	0.0	0.0	0.0	1.52905	0.0	10.56994	1.96107	0.0	0.0	0.0	0.0	7.02595	0.0	0.0	0.0	0.0	0.0	0.0	4.61219	0.0	0.0	0.84092	1.13758	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.84861	0.0	0.0	0.0	0.0	0.0	0.0	4.48642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.70075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.66063	0.0	0.0	0.0	0.0	0.0
g__Solobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03278	0.0	0.0	0.0	0.0	0.0	0.0	0.25043	0.30609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07772	0.0
g__Sphingobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02181	0.0	0.0	0.0	0.05381	0.0	0.03327	0.05398	0.0	0.0	0.0	0.00669	0.0	0.05454	0.03926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03411	0.0	0.03195	0.02238	0.0	0.0	0.0	0.02987	0.0	0.0	0.0	0.01877	0.0	0.01532	0.0	0.0	0.0	0.0	0.0	0.03135	0.0	0.0	0.0	0.0	0.0	0.0	0.06656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3039	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05813	0.0
g__Sphingobium	0.0	1.52366	0.15362	0.50238	0.05541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1236	0.0	0.0	0.00256	0.01559	0.06691	0.0	0.20223	0.0	0.0	0.0397	0.41545	0.0	0.32899	0.02629	0.0	0.07738	0.03921	0.19885	0.0	0.0	0.0	0.0	0.0	0.0	0.19234	0.02828	0.0	0.06658	0.03881	0.44812	0.0	0.0	0.0	4.19327	0.0	0.0	0.03407	0.0	0.1079	0.0	0.34978	0.0	0.0	4.48982	0.03869	0.0	0.0	0.00456	0.05275	0.0	2.34448	0.0926	0.0	0.0	0.0	0.0	0.0	0.0	0.66209	0.04383	0.0	0.96801	0.08841	0.0	0.24597	0.0	0.74874	0.0	0.1882	0.0	0.29851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29295	0.13128	0.0	0.30797	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23894	0.2206	0.29314	0.16748	0.14415	0.0	0.0	0.76219	0.0	0.0	0.0	0.12086	0.0	0.0	0.0	0.12145	0.0	0.0	0.31875	0.0	0.0	0.03475	0.0	0.0	0.0	0.0	0.3291	0.10579	0.06365	0.0304	0.0	0.0	0.0	0.64389	0.0	0.0	0.0	0.0	0.16466	0.09489	0.0	0.0	1.154	0.30369	0.0	0.0	0.0	0.0	0.0	0.0	0.2296	1.13519	0.17699	1.85913	0.0	0.0	0.0	0.25471	0.01925	0.08989	0.18254	0.0
g__Sphingomonas	0.0	0.0	0.0	0.03867	0.0	1.69451	0.0	0.04991	0.01461	0.0	0.0	0.0	0.01535	0.0	1.41193	0.0	0.01108	0.0	0.0	0.0	0.0	0.0	0.01895	0.047	0.07194	0.01039	0.01414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.98745	0.0	0.0	0.0	0.06711	0.0	0.0	0.0	0.0	0.00509	0.0	1.44201	0.0	3.08872	0.0388	0.0	0.0	0.0	0.0	0.0	0.03539	1.04604	0.15914	2.44884	0.0	0.0	0.0	0.0	0.0	0.18317	4.16237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.50255	0.0	0.01542	0.0	0.0	0.0	1.07125	0.88931	0.01766	0.0	0.0	0.0	0.43557	0.50899	0.0	0.0	0.0	0.0	0.73379	0.01185	0.0	0.0	0.08511	0.20537	0.0	0.01755	0.0	0.0	0.0	0.0	0.3363	0.88223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0843	0.43462	0.0	0.0	0.26353	0.0	0.0	0.0	0.0	0.70961	0.88917	0.36697	0.0	0.0	0.64403	0.5175	0.0	0.0	0.20069	0.0	0.90535	1.6002	0.57207	0.1415	0.00793	0.09682	0.00358	0.0	0.0	0.0	0.0	0.81967	0.61305	0.20216	0.15239	1.29314	0.37185	0.09202	0.09876	0.24339	0.20048	0.0	0.0	0.87265	0.76838	0.0	0.0	0.0	0.0527	0.43991	0.0	0.10075	0.05839	0.04513	0.0	0.07385	0.15148	0.0	0.0
g__Sphingopyxis	0.0	0.24659	0.0	0.04397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01933	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01342	0.02138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.58375	0.0	0.0	0.0	0.0	0.0	0.02686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01866	0.0	0.0	0.0	0.0	0.0	0.15755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.41622	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Staphylococcus	0.0	0.0	0.0	0.0	0.99815	0.0	0.58423	0.24325	0.03376	0.42142	0.77643	0.87847	0.68441	0.85505	0.0	0.42917	0.16302	0.15998	0.35019	0.18681	0.0	0.0	0.51348	0.5448	0.05215	0.19669	0.0	0.27165	0.0	0.0	0.07586	0.06779	0.20555	0.27411	0.0	0.15692	0.0	0.06268	0.0	0.87301	0.0	0.48524	0.38216	0.0	0.72347	0.0	0.04291	0.0	0.92093	0.0	0.67262	0.0891	1.12646	0.16978	0.0	0.0	0.0	0.0	0.61795	0.0	0.0	0.23108	0.0	0.0	0.0	0.48371	0.0	0.03904	0.20727	1.29446	0.91116	0.28687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01015	0.0	0.0	0.36261	34.55618	0.62354	0.07727	2.26443	0.0	0.0	0.0	0.0	0.0	0.73733	0.0	0.0	0.0	0.0	0.63872	0.52164	0.0	0.0	0.0	0.09047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17898	0.05975	0.25233	0.0	0.0	0.0
g__Stenotrophomonas	0.0	0.0	0.33486	0.0	0.02255	0.01677	0.0	0.0	0.11758	0.35768	0.0208	0.41029	0.03086	0.09178	0.0	0.0	0.05932	0.03058	0.26006	0.02152	0.26566	0.12023	0.12622	0.03876	0.38815	0.02398	0.14044	0.09374	0.02955	0.37625	0.06065	2.66553	0.08677	0.12468	0.0	0.03935	0.11316	0.02172	0.06438	0.16186	0.22477	0.12937	1.45491	0.12501	0.08856	0.0	0.12768	29.2283	0.14846	0.15039	0.13942	0.0	0.13393	0.04198	0.09483	0.16201	0.0	28.21212	0.18744	0.03449	0.15473	0.0	0.0	0.27008	28.31574	0.19613	0.33251	0.07824	0.31954	0.0517	0.14155	0.02082	0.07969	0.15677	0.0	0.0	0.21081	0.21055	0.0	0.0	0.0	0.0	0.24269	0.0	0.13225	0.04999	0.09084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10117	0.0	0.01596	0.0	0.01723	0.06785	0.0743	0.0	0.06808	0.0	0.0	0.0	0.3763	0.11577	0.0	0.0	0.0	0.0	0.0	0.27579	0.36689	0.03052	0.32841	0.0	0.0	0.0	0.43963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.85346	0.0	0.02452	0.0	0.0	0.00533	2.3234	0.0	0.0	0.0	0.0	0.17745	0.07907	0.17534	0.20768	0.0	0.0	0.05754	0.0	0.0	0.73725	0.04493	0.35114	0.31265	0.0	0.47294	1.8461	0.75386	0.07462	0.0	0.0	0.0	0.0	0.0	0.0	0.86623	0.0	0.0	0.0	0.0	0.0	0.09892	0.02518	0.27082	0.0	0.15766	0.0
g__Stigmatella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.52019	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
g__Stomatobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04371	0.08043	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13729	0.0
